text,true_label,predicted_label,prediction_correct,probability_non_hate,probability_hate
"RT @rihanna: Life's a bitch, but that's the only love I know",1,1,True,0.015436374431031071,0.9831783099149021
RT @ripienaar: Fox News presenters mock female pilot who took part in campaign against Isis #wtf http://t.co/MLKY9ZSen2,1,2,False,0.10908030332490765,0.33326852031888005
"RT @ripstephanie_: ""let my shirt go bitch it's Aeropostale wtf is wrong with you "" &#128514;&#128557;&#128514; https://t.co/xM5s5HN7tq",1,2,False,0.10908030332490765,0.33326852031888005
RT @roLLYuP23: When you deep in the pussy &#128514; http://t.co/3AtjdYqMnf,0,1,False,0.08571428571428572,0.9142857142857143
"RT @roach_nigga: &#8220;@XiaoBiniiMessy: Can't believe I actually killed a cockroach.&#8221; smh you a bitch, that was probably ma nigga Eduardo",1,1,True,0.015436374431031071,0.9831783099149021
"RT @roach_nigga: yall niggas think i just hang around your crib doing nothing, bitch i be getting bread too http://t.co/6jo2sayr96",2,2,True,0.10908030332490765,0.33326852031888005
RT @robdelaney: Girl I wanna rip my dick off and throw it at your pussy.,2,2,True,0.10908030332490765,0.33326852031888005
"RT @robdelaney: I put my pants on one leg at a time, just like you guys. But then I eat a plus-size model&#8217;s pussy in my helicopter.",1,1,True,0.002328288707799767,0.9976717112922002
RT @robert4709: When u finger a bad light skin bitch http://t.co/jAzKccC9lE,2,2,True,0.10908030332490765,0.33326852031888005
"RT @robertbevan77: It's like The Walking Dead, but with less Carl and more talking birds. ZOMBIE ATTACK!!! http://t.co/UOCsPyksSC http://t.&#8230;",1,1,True,0.012708498808578236,0.9841143764892772
"RT @rockiefresh: If ya chick always getting into it wit other bitches u gotta tell her that shit ain&#8217;t fly, and it&#8217;s costly",1,1,True,0.012708498808578236,0.9841143764892772
RT @rod4short: Bitch must have a 279.0 &amp; be related to Jesus then {@TheBSharp: GPA or Legacy RT @The_Lion_: How this bitch get in http://t.&#8230;,1,1,True,0.015436374431031071,0.9831783099149021
RT @rodill_: niggas passing up good girls for hoes.,1,2,False,0.10908030332490765,0.33326852031888005
RT @rollieghost: &#8220;@vivalajayxoxo: Women would put up with very little love as long as the man have money..gross&#8221; bitches be with broke abus&#8230;,1,1,True,0.012708498808578236,0.9841143764892772
"RT @ronele: Getting ready for Nevada Hump Day @nevadamuseum. Real live camels, ostriches and zebras - oh my! @VirginiaCity #NevadaHumpDay #&#8230;",1,1,True,0.015436374431031071,0.9831783099149021
RT @roryscovel: Surprising how big of a pussy Hulk is. #BRAvsCHI,1,1,True,0.015436374431031071,0.9831783099149021
RT @rose_shayna1: Never cared about how another bitch saw me. I know who I am,1,1,True,0.012708498808578236,0.9841143764892772
RT @rosestokoe: My bitch makes your bitch look like precious &#128109;&#128111;&#128150;&#128571; #thebooty #ohgawd #bae http://t.co/7FcCkRhxJI,0,2,False,0.10908030332490765,0.33326852031888005
RT @ruckin_andrew: This bitch has a death grip on this niggas balls. Smh http://t.co/uh6OSApcMw,1,1,True,0.015436374431031071,0.9831783099149021
"RT @runofplay: I'm confused. Martins Indi just drew a yellow card, but I didn't see him steal a tank from the Brazilian army and open fire &#8230;",2,2,True,0.10908030332490765,0.33326852031888005
"RT @russnelligan: .@KarynPolito declares victory by introducing ""our next governor, Charlie Baker"" @CharlieForGov #wcvb http://t.co/HYkWrVD&#8230;",1,1,True,0.015436374431031071,0.9831783099149021
RT @russnelligan: Final debate clean-up: journalists sure know how to trash a lobby... #wcvbpoli #wcvb http://t.co/LMerSj8sTi,1,1,True,0.015436374431031071,0.9831783099149021
"RT @rustymk2: Not. A. Fucking. Charge. Even. As. A. Juvenile. 

If you call #MichaelBrown a thug at this point, just say ""nigger"" cuz it's &#8230;",1,1,True,0.09420289855072464,0.9057971014492754
RT @ryancommakerry: I think it's time to bring out the drunken monkey,1,1,True,0.002328288707799767,0.9976717112922002
RT @ryancruz_: &#8220;@1waynostra: So jus don't be faithful cus u never kno what your bitch doing lmao&#8221;&#128514;&#128514;&#128514;&#128128;&#128128;&#128128;&#128553;&#128553;&#128514;&#128514;&#128128;&#128128;&#128128;&#128514;&#128553;&#128128;&#128128;&#128128;&#128514;&#128514;&#128128;&#128128;&#128128;&#128514;&#128514;&#128553;,1,1,True,0.015436374431031071,0.9831783099149021
RT @ryancruz_: Travis always on my TL being ghetto &#128514;&#128514;,1,1,True,0.09420289855072464,0.9057971014492754
RT @ryancruz_: Want me to stamp bitches be saying anything to be down &#128564;,1,2,False,0.10908030332490765,0.33326852031888005
RT @ryandolan123: when people say coloured http://t.co/2lKUkctPf0,1,1,True,0.012708498808578236,0.9841143764892772
"RT @ryannotsheckler: ""That shit can break you down if you lose a good girl, I guess you need a bad bitch to come around and make it up""",2,2,True,0.10908030332490765,0.33326852031888005
"RT @sTyLeZkEy354: Always bro niggas get crazy in any weather RT @WE_ALL_KNOW_JO: ""@sTyLeZkEy354: This weather is trash"" OD,But we gon get c&#8230;",1,1,True,0.002328288707799767,0.9976717112922002
RT @sTyLeZkEy354: How u talkin to hoes bout bronem?............why u talkin to hoes bout bronem?,1,1,True,0.015436374431031071,0.9831783099149021
RT @s_bitchy: Bitches be fallin so Inlove w. Niggass &amp; then he go get a new bitch &amp; they try go get a new nigga to try to forget about the &#8230;,1,2,False,0.10908030332490765,0.33326852031888005
RT @s_devante: That moment were u friend zone a bitch at 3am for calling u# do u now way time it is please gtf out my face#rich homie quan &#8230;,1,2,False,0.10908030332490765,0.33326852031888005
RT @sadaIlday: school is so pointless. im just trying to pass the class and get out this bitch,1,1,True,0.02198852772466539,0.9655831739961759
RT @sadiiex_: @Vnxthny I am taking you serious.... Kik me back nigger,0,1,False,0.002328288707799767,0.9976717112922002
"RT @sadiiex_: @x_NWTS answer you phone hoe, I heard boutcha",1,1,True,0.08571428571428572,0.9142857142857143
RT @salmeron_bryan: You're not the father ! What every Mexican/nigger loves to hear.,0,2,False,0.10908030332490765,0.33326852031888005
RT @salomanizor: Kick her in the cunt,2,2,True,0.10908030332490765,0.33326852031888005
RT @salomanizor: Too many faggots on here that think they can address me by my first name,1,1,True,0.002328288707799767,0.9976717112922002
RT @samAfuckingA: I wish I was a bird so I could constantly shit on the people I hate! :),1,1,True,0.0023828435266084196,0.9904686258935663
RT @samknight1: @EliLake @saletan @JeffreyGoldberg Yeah I know it's Jeff's book. The one where he admits to beating prisoners and lying abo&#8230;,1,1,True,0.02198852772466539,0.9655831739961759
RT @samzbikowski: @TonyJRodriguez dude I had a video of these birds at my work fuckin,1,1,True,0.012708498808578236,0.9841143764892772
RT @sangelina_xo: what's with guys and fat bitches I will clearly never understand,2,2,True,0.10908030332490765,0.33326852031888005
"RT @santos_brina: I could never mess around with someone else's man, like that's just clarifying your self as a side hoe.",1,1,True,0.012708498808578236,0.9841143764892772
RT @saramariewelch: Been my main nigguh since digital camera selfies @thorpe_emily http://t.co/XiQiRbQ7mP,1,1,True,0.39636363636363636,0.6036363636363636
RT @saramariewelch: Can't mean something to someone when they hittin up Otha bitches,2,2,True,0.10908030332490765,0.33326852031888005
RT @saraschaefer1: Can you get eye cancer from reading too many Michael Douglas pussy-juice-throat-cancer jokes?,2,2,True,0.10908030332490765,0.33326852031888005
RT @sarcassmlol: &#8220;jinkies i lost my glasses!&#8221; - velma in every fucking episode of scooby doo like damn bitch get contacts,1,2,False,0.10908030332490765,0.33326852031888005
RT @sassy_cee_: What y'all hoes up to?,0,2,False,0.10908030332490765,0.33326852031888005
"RT @sassytbh: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 for a b&#8230;",1,2,False,0.10908030332490765,0.33326852031888005
RT @saucygyro: @_WhitePonyJr_ ugly bitch has blood on her hands for her whore ways,1,2,False,0.10908030332490765,0.33326852031888005
RT @savannacurry_: yelling my feelings about self centered not to think for themselves bitches is gr8,1,1,True,0.015436374431031071,0.9831783099149021
RT @savethesehos: If I ride up to your bitch in these then...homie consider yourself a single nigga . http://t.co/RJAiohrPhw,0,1,False,0.39636363636363636,0.6036363636363636
RT @savethesehos: Your bitch when my Skechers light up . http://t.co/vqLUSPYqmO,2,2,True,0.10908030332490765,0.33326852031888005
"RT @savingthesehoes: bitch text me goodmorning first, or something.",1,1,True,0.0023828435266084196,0.9904686258935663
RT @sbacilio1224: Neta bullshit aside I need to get me a bad bitch,1,1,True,0.015436374431031071,0.9831783099149021
"RT @sblmnl_crmnl: @woods_lamar shut your nigger ass, lamar",1,1,True,0.015436374431031071,0.9831783099149021
"RT @scaffoldjocky: I'll never smoke weed with Willy again. He invited that hick, Toby Keith, and I fucking hate that mongoloid!",1,1,True,0.012708498808578236,0.9841143764892772
RT @schooIgirI: I say nigger with love,1,1,True,0.015436374431031071,0.9831783099149021
"RT @schoolfession: ""Bros before hoes, except chicks with no clothes"" - Everywhere",1,1,True,0.015436374431031071,0.9831783099149021
"RT @schoolfession: ""My ex girlfriends telling people I sell pills and coke. Retweet if she's a bitch."" - Durant HS",1,2,False,0.10908030332490765,0.33326852031888005
"RT @scott1023: ""I said thin mints bitch"". http://t.co/yRVQjxeyqO",2,2,True,0.10908030332490765,0.33326852031888005
RT @scottiken: It's settled. The Ding Dong is far superior than the Twinkie.,1,2,False,0.10908030332490765,0.33326852031888005
"RT @scottvtracy: @AbuYazidMuawiya @amustafaanbari1 Congratulations for reinforcing the stereotype for insecure, uneducated, uncivilized, ba&#8230;",1,1,True,0.39636363636363636,0.6036363636363636
RT @scotty160: I blatantly believe that men look creepy as shit with a ghetto ass mustache,1,1,True,0.39636363636363636,0.6036363636363636
"RT @scottydoesntN0: Cinco De mind yo own damn business, bitch",1,1,True,0.19135802469135801,0.7962962962962963
RT @scressful: @DFkinLopes LMfAOOO this bitch tongue longer than some niggas dicks,1,1,True,0.015436374431031071,0.9831783099149021
"RT @seanmdav: Since I know you're wondering, @blakehounshell: No, Cracker Barrel is not a place to buy barrels full of crackers.",0,2,False,0.10908030332490765,0.33326852031888005
"RT @seansteiger31: I don't gang bang ho, I jus gang bang these hoes &#128299;",1,1,True,0.015436374431031071,0.9831783099149021
"RT @seansteiger31: Melo will be a bitch if he leaves, and well Lebron is jus a bitch regardless lol",1,2,False,0.10908030332490765,0.33326852031888005
RT @seansteiger31: Sometimes I listen &amp; revisit them old albums often as I can &amp; skim through all them bitches to make sure I keep up with &#8230;,2,2,True,0.10908030332490765,0.33326852031888005
RT @semper_fiibitch: Farra from teen mom has 2 sex tapes on pornhub lmao hoe ass,1,1,True,0.015436374431031071,0.9831783099149021
RT @sepinwall: Day 2 of FXX&#8217;s Simpsons marathon &#8212; &#8220;Bart&#8217;s Dog Gets an F&#8221; to &#8220;Last Exit to Springfield&#8221; &#8212;&#160;will be the best consecutive 24 ho&#8230;,2,2,True,0.10908030332490765,0.33326852031888005
"RT @shabbashone ""@ThoughtsOfRandy: I almost ran this fine red bitch over."" Damn + lol",1,1,True,0.002328288707799767,0.9976717112922002
RT @shaelynspacyyy: &#8220;@UglyAssDerrick: @shaelynspacyyy they trash though?&#8221; http://t.co/dJ5kvo7RSr,1,1,True,0.042682926829268296,0.9573170731707317
"RT @shakiraevanss: Criticize Amanda for saying the n word, sure, but don't make jokes about her sexual assault, don't be trash.",1,1,True,0.0023828435266084196,0.9904686258935663
RT @shananigans__: 50 shades of shut your bitch ass up,1,1,True,0.002328288707799767,0.9976717112922002
RT @shanequabullock: Meet me and my bitches @ #MansionElan,1,0,False,1.0,0.0
RT @shantelb_: &#8220;@WeAre_XCI: I know bitches who sell pussy for 3.5's&#8221; &#128514;&#128514;&#128514;,1,1,True,0.0023828435266084196,0.9904686258935663
RT @shantybear: bitch do I entertain you? Cause you always seem to be in my business,1,1,True,0.015436374431031071,0.9831783099149021
RT @shardae85yahoo: Jessica ass dont need no more liquior !!!! when the bitch drinks she forgets everything the very next day ! it never fa&#8230;,1,1,True,0.0023828435266084196,0.9904686258935663
RT @shayconnnor: u ain't sailor moon bitch,1,1,True,0.19135802469135801,0.7962962962962963
RT @sheemteam97: Fuck the Islamic State!! We will kill those cunts&#127468;&#127463;,1,1,True,0.39636363636363636,0.6036363636363636
RT @shelbieperdue: Instagram needs to stop being a bitch!,1,1,True,0.012708498808578236,0.9841143764892772
RT @shikeattike: I hate a bitch that constantly call herself ugly. That shit is so annoying man,1,2,False,0.10908030332490765,0.33326852031888005
RT @shikeattike: Nah bitch you ain't just gone go off on me and just want me back 5 minutes later. I'm playing 2k until further notice,1,1,True,0.0023828435266084196,0.9904686258935663
RT @shikeattike: Pussy niggas don't get no pussy nigga,1,1,True,0.015436374431031071,0.9831783099149021
RT @shikeattike: When the neighborhood freak throw you some pussy and you don't catch it http://t.co/koLoObmVfa,1,1,True,0.015436374431031071,0.9831783099149021
RT @shitballshonkey: I watched my followers drop like flies when they started seeing shit that made them upset lol take salt bitch,1,1,True,0.25,0.75
"RT @shonni__: My momma talm bout 'these kids party more than their parents ' &#128530; TF duh, why would you think it's ok for you to pussy pop at &#8230;",2,2,True,0.10908030332490765,0.33326852031888005
RT @shoulder_LEEN: &#8220;@intentions_: New York bitches be like #ThatNYCshit #bitchesbelike #newyorkGirlsbelike #hoodbitches LMFAOO&#128514;&#128514; &#128514; https:/&#8230;,1,1,True,0.002328288707799767,0.9976717112922002
"RT @sickipedia: I drove my daughter's guinea pig to the vet's this morning. 

I'm quite handy with my new Callaway golf clubs.

#sickipedia",0,2,False,0.10908030332490765,0.33326852031888005
RT @sidneeyrosee: fuckin skyler white is such a bitch,1,1,True,0.015436374431031071,0.9831783099149021
"RT @silent_musings: Happy Monday bitches. Just wanted you to know, ""yes you can"" Don't ever fucking forget how amazing and strong you are.",1,1,True,0.012708498808578236,0.9841143764892772
RT @silent_musings: Over-thinking can and will fuck up the simplest things. Lighten up bitches.,1,1,True,0.0023828435266084196,0.9904686258935663
"RT @simplyalize: ""@xonayyy: &#8220;@ugglyyy: well ain't this bout a bitch ... http://t.co/CVJadMYpg6&#8221; &#128514;&#128514;&#128514;"" BRUH&#128553;&#128514;&#128514;",1,1,True,0.0023828435266084196,0.9904686258935663
RT @simplyforkicks: Quan helps everyone out with random questions and computer stuff but no one can oop him GRs?! Something ain't right abo&#8230;,1,2,False,0.10908030332490765,0.33326852031888005
"RT @sisssyhaymaan: If you brush off a guys compliment just because you have a boyfriend, you're a bitch",1,1,True,0.012708498808578236,0.9841143764892772
"RT @skankymunter: Pissed in shower, now checking for yellow legs.",2,2,True,0.10908030332490765,0.33326852031888005
"RT @skullmandible: Now Call Down Your Dark and Your Cold and Be Damned, Charlie Brown",2,2,True,0.10908030332490765,0.33326852031888005
"RT @sky106radio: For lots of great oldies, check out ""Memories and More"", with Yankee Rose, today from 1:00 PM to 4:00 PM Eastern! http://t&#8230;",2,2,True,0.10908030332490765,0.33326852031888005
"RT @skyereyes_: &#8220;@Feebito_23: Lol this is why I don't fuck with so many bitches&#8221;don't call her a ""bitch""",1,2,False,0.10908030332490765,0.33326852031888005
RT @skyereyes_: &#8220;@GinaSanabria_: I have no hoes man. I don't need those though &#128564;&#8221;&#128557;&#128557; I need to pick mines back up &#128553;,1,1,True,0.015436374431031071,0.9831783099149021
"RT @skyereyes_: &#8220;@InspireNaima: Text someone ""That pussy was so good!"" &amp; ""Sorry, wrong number"" and quote this with their response.&#8221;&#128514;&#128514; http:&#8230;",1,1,True,0.02198852772466539,0.9655831739961759
RT @skyereyes_: If that's what makes these fat bitches sleep at night &#128564;,1,1,True,0.012708498808578236,0.9841143764892772
"RT @slbgng_eddie: &#8220;@cristinacetino: @slbgng_eddie shit nigga don't complain. Now you got room for hella nudes from hoes&#8221; 

Trueeee, I'll hy&#8230;",1,1,True,0.015436374431031071,0.9831783099149021
RT @slbgng_eddie: &#8220;@white_thunduh: On boys im a retard sometimes&#8221; all the time *,2,2,True,0.10908030332490765,0.33326852031888005
RT @slbgng_eddie: @white_thunduh bitch spoil me,1,1,True,0.002328288707799767,0.9976717112922002
RT @slimthugga: U a nurse &#128514;RT @Blaccstone: @slimthugga you a clown boy You music is trash.... I dare you say something back I bury your Bit&#8230;,1,1,True,0.015436374431031071,0.9831783099149021
"RT @slinkjohnson: I think Imma patent disposable douche, in ketchup type packages. Bitches can be sanitary and discreet. For the hoe on-the&#8230;",0,1,False,0.39636363636363636,0.6036363636363636
RT @slllick_: Trey Songz reply to Nicki Minaj &gt;&gt;&gt;&gt; ... That nigga spoke the truth on looking ass bitches lmao ... I knew someone was gonna &#8230;,0,2,False,0.10908030332490765,0.33326852031888005
RT @sluggernation: The P72 Derek Jeter used to hit the walk-off single in his final @Yankee Stadium at-bat. (Images via @mlb_authentic) htt&#8230;,1,1,True,0.015436374431031071,0.9831783099149021
RT @smithmuffins: once at a gradeschool dance i tried to do the worm to impress this bitch and i slammed my dick on the unforgiving ceramic&#8230;,1,1,True,0.002328288707799767,0.9976717112922002
"RT @snoleezey801: @uce_INA poly ratchets.. Can't stand poly bitches in general &#128514; they loud, annoying, and they talk too much..",1,1,True,0.002328288707799767,0.9976717112922002
"RT @socass_: &#8220;@00sexilexi00: @socass_ I SANG FOR YOU, YOU NAZI&#8221;

*beaner",2,2,True,0.10908030332490765,0.33326852031888005
RT @sofancyy_: A hoe gone be a hoe &#128564;,1,1,True,0.042682926829268296,0.9573170731707317
RT @sofancyy_: Swear these hoes ain't got nothing on me &#128107;&#128129;,1,1,True,0.03571428571428571,0.9642857142857143
"RT @sofpizzie_: i hate a bitch that think she the shit, bitch you basic as the fuck&#128564;&#128564;",1,1,True,0.015436374431031071,0.9831783099149021
"RT @sofuckingSwazye: ""mayonnaise colored benz i push miracle whips"" http://t.co/BmXuyP8ehH",2,2,True,0.10908030332490765,0.33326852031888005
RT @sonup_qp: Llamf cumin wit better bars already bitch boiz &#128529;&#128529;&#128529;&#128529;&#128529; yall dun fukd all da way up,1,1,True,0.012708498808578236,0.9841143764892772
"RT @sorryimalex: ""now 5sos is starting to tweet the hashtag, they're trash!"" #vote5sos http://t.co/llkuz6VtAi",1,1,True,0.015436374431031071,0.9831783099149021
RT @sorryimalex: &#8220;@lametears: i only rted alex ramos aka trash to gain followers&#8221; #vote5sos,1,2,False,0.10908030332490765,0.33326852031888005
RT @sorryimalex: I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,1,2,False,0.10908030332490765,0.33326852031888005
RT @sorryimalex: I'm only back cause I don't wanna see the boys lose to trash #vote5sos,2,2,True,0.10908030332490765,0.33326852031888005
RT @sorryimalex: idkmadz tbh I've seen you in recess at the monkey bars but I was too busy getting beat up lol ! we should talk more! rate &#8230;,1,1,True,0.0023828435266084196,0.9904686258935663
RT @souljaboy: @kmichelle beef? Bitch ur pussy smell like beef &#128169;&#128514;&#128514;&#128514;,1,1,True,0.002328288707799767,0.9976717112922002
RT @souljaboy: @kmichelle crank that shitty pussy yuuuuuuuuuaaaaaaa &#128169;&#128169;&#128169;&#128169;&#128169;&#128169;&#128169;&#128169;,1,1,True,0.02198852772466539,0.9655831739961759
RT @souljaboy: @kmichelle ur pussy smell like dumpster juice &#128169;,1,1,True,0.002328288707799767,0.9976717112922002
RT @souljaboy: Ain't got time for stupid bitches &#128557;,1,1,True,0.03571428571428571,0.9642857142857143
RT @souljaboy: K Michelle pussy smell like shit,1,1,True,0.015436374431031071,0.9831783099149021
RT @southernshirt: The only things you need in life are comfy shirts and Oreos #southernshirt,1,1,True,0.028169014084507043,0.971830985915493
RT @spiffytwiley: @vintage_monroe_ bitch you gorgeous,1,1,True,0.015436374431031071,0.9831783099149021
"RT @splitsecond84: I got Twitter, Facebook, &amp; Instagram.. The Fuk Yuh Mean ""send u a pic ?.. bitch you better Download my avi",1,1,True,0.002328288707799767,0.9976717112922002
"RT @sportspickle: Yankees didn't want Russell Martin, so he signed with the Pirates 2 years ago. Pirates have made back-to-back postseasons&#8230;",1,1,True,0.002328288707799767,0.9976717112922002
"RT @sportswithjohn: Dani Alves uses his new gray hair to talk himself out of a yellow card, telling the referee, ""I am but a humble senior &#8230;",1,1,True,0.0023828435266084196,0.9904686258935663
RT @spurs: It's a bird...It's a plane...It's SuperManu #NBASuperHeroes,1,2,False,0.10908030332490765,0.33326852031888005
RT @squarebutts: Don't got a problem smacking a bitch,1,1,True,0.015436374431031071,0.9831783099149021
RT @squeakkgod: Fuck da Opps 1x Fuck dear hoes 3x &#128514;,1,1,True,0.002328288707799767,0.9976717112922002
"RT @ssbeirne: It's a bird! It's a plane! It's a boat! No...It's, it's... a flying human? #lakeerie #cle http://t.co/TTL10nqBzJ",1,2,False,0.10908030332490765,0.33326852031888005
RT @starzz2929: I wanna be the reason u look down at your phone &amp; smile then a car run yo ass over hoe!,1,1,True,0.015436374431031071,0.9831783099149021
RT @stayclassay: Paybacks a bitch it really is!,1,1,True,0.015436374431031071,0.9831783099149021
RT @stayfoqused: Don't eat pussy until she show you the Vagfax,1,1,True,0.0023828435266084196,0.9904686258935663
RT @steph_dcx: Fucking nosey ass bitch I swear lol,2,2,True,0.10908030332490765,0.33326852031888005
RT @stephanielazox: Hope you got what you wanted bitch.,1,1,True,0.015436374431031071,0.9831783099149021
RT @stepheeezyy: Rt *nigga *bitch *him &#8220;@187XO_: ' I will never date a female with another niggah name on her lol . Wtf .&#8221;,2,2,True,0.10908030332490765,0.33326852031888005
RT @stephpaulus: I have yet to master the art of eating a powdered donut without looking like I just left Charlie Sheen's house.,0,2,False,0.10908030332490765,0.33326852031888005
"RT @steveersh: I'm a star jones man myself, I love that big bitch",1,1,True,0.02198852772466539,0.9655831739961759
RT @steviegarcia11: Here come wiggas soft tweets.. &#128514;,1,1,True,0.0023828435266084196,0.9904686258935663
RT @stillandru: White ppl will call Mexicans beaners and claim they taking their jobs but have sugar skull tattoos :-(,1,1,True,0.015436374431031071,0.9831783099149021
RT @stoolpresidente: If a tree falls in the woods and nobody is around does it make any noise? If NJ blows away and only trash live the ...,1,2,False,0.10908030332490765,0.33326852031888005
RT @strapdafool: Naw deez ain't no 24s hoe u gota add 4 mo ...#str8up,1,2,False,0.10908030332490765,0.33326852031888005
RT @stripsofgabby: &#128514;&#128514;&#128514;&#128128;&#8220;@SouthsideVic: My stroke game stale so I gotta eat the pussy like a husky dike.&#8221;,1,1,True,0.015436374431031071,0.9831783099149021
RT @studio6263: M&amp;S bids for most social Christmas yet with &#8216;Follow the Fairies&#8217; campaign http://t.co/5OaL2EHhG2 #CLE #marketing,1,1,True,0.02198852772466539,0.9655831739961759
"RT @suckdisdpiece69: I'm gonna rock out with my cock out, and you're gonna jam out with your clam out",1,1,True,0.015436374431031071,0.9831783099149021
"RT @sugaarCanee: Hoes be like ""go talk to one of your hoes"".... I be like ""you are one of my hoes""",1,1,True,0.015436374431031071,0.9831783099149021
RT @summerdawn_1996: @Trestin_Galore_ I know cunt nugget &#128514;&#128514;,2,2,True,0.10908030332490765,0.33326852031888005
"RT @supercos7: @peddoc63 @Cavemaninc @CarmineZozzora @DB103173 
Charlie understood &#128299; how to keep those percentages &#128201; lower.. http://t.co/&#8230;",1,1,True,0.19135802469135801,0.7962962962962963
RT @surviving_queen: her pussy stay wet when shes around me gotta lick it till she wetter then never before,1,1,True,0.015436374431031071,0.9831783099149021
RT @sweatercamila: lohanthony is such a little bitch he doesnt even like the girls and he gets followed i dedicate my life to them and i ge&#8230;,2,2,True,0.10908030332490765,0.33326852031888005
RT @sweetalliee: a loyal girl really truly does come with a smart mouth and arguments. only a hoe will let you do as you please cause she g&#8230;,1,1,True,0.002328288707799767,0.9976717112922002
"RT @sweetromance: @1visionamd @Redeemed1952 @AZWS Once again, birds of a feather....",1,1,True,0.047872340425531915,0.9361702127659575
RT @syd_renae: @2014Alyssa I have a pink fuzzy one &amp; a silky silver one. Bathrobes are a wonderful thing &#128129;&#128526;&#128525;,1,1,True,0.0023828435266084196,0.9904686258935663
RT @sydneysoleil: Spider-Man was a bitch highkey tho,1,2,False,0.10908030332490765,0.33326852031888005
RT @sydswag2: Buy me double stuffed Oreos and you can be my boyfriend,1,1,True,0.015436374431031071,0.9831783099149021
RT @tKOs_way: Cumming in her pussy was love,2,2,True,0.10908030332490765,0.33326852031888005
"RT @t_grun: Yeah I checked my connection, I have fucking wifi. Did you check if you were being a lil bitch nigga? http://t.co/0kvF0REwjd",1,2,False,0.10908030332490765,0.33326852031888005
RT @tableninemutant: So City Lights is a Charlie Chaplin movie by @007hertzrumble http://t.co/qYN1Bc7MxS via @wordpressdotcom,1,1,True,0.015436374431031071,0.9831783099149021
RT @taexchanae: momma dee ain't loyal. you ain't pose to tell his main bitch bout his side bitches &#128514;,1,2,False,0.10908030332490765,0.33326852031888005
RT @tailorlamar: yall niggas is hoes.,0,1,False,0.047872340425531915,0.9361702127659575
RT @takeyaah: when his hoes thought it was over: http://t.co/jhaOcX1MTd,2,2,True,0.10908030332490765,0.33326852031888005
"RT @tanajiamonay_: i hate hype ass bitches, like ... it's too early for you to be all loud; sit tf down somewhere.",1,1,True,0.042682926829268296,0.9573170731707317
RT @tanaka_callen: @t_ndyy awwww my niggar thank you so much sure means a lot &#9825;&#9825;,1,1,True,0.002328288707799767,0.9976717112922002
"RT @tanishalixpussy: no need to compete with other women there's only one of me, and shit... im that bitch",1,1,True,0.19135802469135801,0.7962962962962963
RT @taylor_TM: @PacmanJonez @PhilWOTG you the whitest person on my TL but you always so ghetto. Im sick of it,1,1,True,0.04081632653061224,0.9591836734693877
RT @taylorcaniff: I wear beanies all winter long! So no bandanas till summer&#128525;,1,1,True,0.012708498808578236,0.9841143764892772
RT @taylorcaniff: I'm having a date at Yankee Field then getting kiss cam.. #bucketlist,0,2,False,0.10908030332490765,0.33326852031888005
RT @taylorlopez96: &#8220;@harleighpurolla: You are the biggest two faced bitch I have ever met.&#8221; You won't @ her,1,1,True,0.002328288707799767,0.9976717112922002
RT @taylormrake: People beg to see women's bodies but the minute they're seen that woman is now a hoe oh okay,1,1,True,0.015436374431031071,0.9831783099149021
"RT @taylorrDiane: When a sideline hoe gets mad, BITCH SHUT UP! You was okay with being second ALL this time, now all of sudden it's a probl&#8230;",2,2,True,0.10908030332490765,0.33326852031888005
"RT @taymaeGOTEM: Bitches tweets be like...

""I wanna suck some dick &#127814;"" 

then be like...

""&#9995; Chill it's just a song! "" 

bitch what song is&#8230;",1,1,True,0.002328288707799767,0.9976717112922002
"RT @taymy_: I be so confused when y'all be tweeting ""I wanna bitch that can roll my weed &amp;smoke all night with"" like wtf kind of standards &#8230;",2,2,True,0.10908030332490765,0.33326852031888005
RT @taypaynay: Little bitch,1,2,False,0.10908030332490765,0.33326852031888005
RT @taysymonee: @1inkkofrosess that hoe so icy&#128557;&#128293;,1,1,True,0.012708498808578236,0.9841143764892772
RT @taysymonee: Some of you hoes got so much to say with so little&#128134;,1,1,True,0.015436374431031071,0.9831783099149021
RT @tbhbooty: Latina pussy be like http://t.co/VORy1vgH4U,2,2,True,0.10908030332490765,0.33326852031888005
"RT @tbhjust: ""what are you twelve""

yeah on a scale of one to ten

bitch",1,1,True,0.015436374431031071,0.9831783099149021
RT @tbhjuststop: my score on flappy bird is higher than the broncos score right now,2,2,True,0.10908030332490765,0.33326852031888005
RT @tbhjustzach: why be negative when you can be positive fucking smile you beautiful bitch,0,2,False,0.10908030332490765,0.33326852031888005
RT @tcaputo44: Trust no bitch #wordsofadvice,1,1,True,0.028169014084507043,0.971830985915493
"RT @teapot: Stuff broke loose, must not panic and share GIF instead http://t.co/JL4GuIeJ84",1,1,True,0.012708498808578236,0.9841143764892772
"RT @teeaduh: ""so many hoes, it should be an ethnicity""",1,2,False,0.10908030332490765,0.33326852031888005
RT @teekaydont_GAF: @WestSideFlee out here sending hoes clean off fse !!!!&#128514;&#128514;&#128514;&#128514;,1,2,False,0.10908030332490765,0.33326852031888005
